iris_code,nom_iris,commune,dept,type_iris,centroid_lon,centroid_lat,sitescore,score_concurrence,score_revenu,score_densite,score_accessibilite,score_potentiel,score_foncier,nb_concurrents_500m,nb_concurrents_1km,nb_concurrents_2km,revenu_median,densite_pop,pop_totale,potentiel_ca,prix_m2_median,prix_m2_moyen,nb_transactions,ca_potentiel_an,ca_potentiel_m2,part_marche_pct,rf_score,score_final
930320111,Iris 0111,Gagny,93,H,2.5629648679940256,48.86982158112754,34.6,20.0,27.0,8.0,95.0,36.0,70.0,3,13,47,21602,10414,5425,4126500.0,3820.0,5519.0,454,458584.0,382.0,5.0,17.0,25.8
751103703,Saint-Vincent de Paul 3,Paris 10e Arrondissement,75,H,2.356919330521623,48.87808004913523,37.4,10.0,47.0,43.0,95.0,28.0,30.0,97,301,787,37603,58989,4129,3141250.0,9143.0,9587.0,1245,456199.0,380.0,5.0,93.8,65.6
920070106,Quartier 6,Bagneux,92,H,2.320574631683861,48.80009684135997,29.8,10.0,31.0,9.0,95.0,14.0,50.0,12,32,112,24641,12859,2031,1545250.0,5267.0,5768.0,274,171726.0,143.0,5.0,78.8,54.3
920120501,Centre Ville 2,Boulogne-Billancourt,92,H,2.2435775398151137,48.83556388244492,29.7,10.0,38.0,11.0,95.0,14.0,30.0,36,97,148,30072,15595,2074,1576750.0,8267.0,9198.0,1514,199121.0,166.0,5.0,80.5,55.1
940210106,Centre,Chevilly-Larue,94,H,2.3548232306141683,48.77034546718359,39.7,10.0,42.0,14.0,95.0,62.0,70.0,7,10,49,33436,19334,9241,7029750.0,3538.0,3821.0,131,1420411.0,1184.0,8.0,56.5,48.1
751031203,Sainte-Avoye 3,Paris 3e Arrondissement,75,H,2.352215788041718,48.862308419978405,28.7,10.0,38.0,21.0,95.0,8.0,10.0,60,152,531,30261,28580,1228,932750.0,11800.0,13020.0,661,117793.0,98.0,5.0,92.7,60.7
771080304,Sud-Est,Chelles,77,H,2.618021459615658,48.88424604512917,27.3,40.0,31.0,0.0,40.0,1.0,70.0,1,5,19,24788,360,132,99750.0,3705.0,3904.0,596,31039.0,26.0,14.0,37.1,32.2
771080501,Centre Ville Nord,Chelles,77,H,2.589216626774545,48.881436042065054,22.0,10.0,27.0,0.0,50.0,1.0,70.0,10,28,37,21575,636,201,152250.0,3705.0,3904.0,596,16920.0,14.0,5.0,77.9,50.0
920020103,La Fontaine,Antony,92,H,2.3158038222182658,48.770153863753286,28.6,10.0,43.0,4.0,80.0,5.0,50.0,6,13,60,34308,5892,818,621250.0,5610.0,6524.0,744,78455.0,65.0,5.0,58.6,43.6
930770106,Centre Ville,Villemomble,93,H,2.5116847449448265,48.886527421634746,28.5,10.0,27.0,7.0,80.0,14.0,70.0,10,25,40,21330,9218,2101,1597750.0,3889.0,4946.0,333,177560.0,148.0,5.0,65.0,46.8
930630104,Cité,Romainville,93,H,2.427568116504461,48.88448488777724,21.8,10.0,22.0,3.0,65.0,3.0,50.0,17,42,139,17125,4299,391,297500.0,5061.0,5610.0,273,33062.0,28.0,5.0,77.2,49.5
940280101,Bords de Marne,Créteil,94,H,2.468685032514515,48.7940603930934,34.7,10.0,45.0,7.0,80.0,43.0,70.0,13,32,86,35457,9160,6393,4863250.0,3934.0,6261.0,666,706283.0,589.0,5.0,46.9,40.8
920260501,Regnault,Courbevoie,92,H,2.2426041543339568,48.89317720919816,32.3,10.0,42.0,12.0,95.0,11.0,50.0,19,50,137,33616,15888,1715,1303750.0,6667.0,7231.0,1009,164645.0,137.0,5.0,77.7,55.0
912010111,S13,Draveil,91,H,2.39526075468753,48.68314104569339,23.0,10.0,29.0,1.0,50.0,7.0,70.0,19,30,51,23316,1030,1031,784000.0,3432.0,3691.0,281,87127.0,73.0,5.0,78.1,50.6
912150102,Plaine 1 Nord,Épinay-sous-Sénart,91,H,2.523466839140084,48.69730065540088,35.9,60.0,36.0,1.0,50.0,1.0,90.0,0,4,15,28660,793,100,87500.0,1969.0,2195.0,72,36400.0,30.0,14.0,9.5,22.7
751051902,Val de Grâce 2,Paris 5e Arrondissement,75,H,2.343070164830284,48.8396866483865,27.3,10.0,34.0,13.0,95.0,16.0,10.0,42,109,362,26739,17975,2444,1858500.0,11882.0,12924.0,803,234702.0,196.0,5.0,92.5,59.9
751051903,Val de Grâce 3,Paris 5e Arrondissement,75,H,2.338701624144369,48.84030301311336,29.9,10.0,50.0,13.0,95.0,8.0,10.0,24,90,325,39652,18462,1163,883750.0,11882.0,12924.0,803,128346.0,107.0,5.0,77.5,53.7
783110102,Danielle Casanova,Houilles,78,H,2.191898718842378,48.930060781773015,20.8,10.0,30.0,1.0,50.0,2.0,50.0,4,14,34,23782,1554,309,234500.0,5116.0,5726.0,410,26060.0,22.0,5.0,74.1,47.4
783960102,Nord-Ouest,Le Mesnil-le-Roi,78,H,2.132097839814622,48.93617686864547,28.1,20.0,31.0,3.0,65.0,29.0,50.0,2,10,24,24588,4026,4336,3298750.0,5139.0,5994.0,55,586552.0,489.0,8.0,30.3,29.2
920500704,Paquerettes Ouest,Nanterre,92,H,2.2218730249070093,48.90707148616318,27.8,10.0,45.0,4.0,65.0,17.0,50.0,8,22,84,35699,4972,2500,1900500.0,5565.0,9042.0,499,276007.0,230.0,5.0,35.0,31.4
920230104,Centre Ville 4,Clamart,92,H,2.26350083731073,48.79830275708324,31.0,10.0,48.0,6.0,80.0,17.0,50.0,7,18,63,37890,8645,2602,1979250.0,6198.0,7238.0,620,287444.0,240.0,5.0,61.5,46.2
940380108,Centre 3,L'Haÿ-les-Roses,94,H,2.3434631787566045,48.78295915257116,30.9,10.0,36.0,5.0,80.0,24.0,70.0,6,24,84,28475,7133,3616,2751000.0,4440.0,5552.0,294,347412.0,290.0,5.0,53.7,42.3
950190105,Condos,Arnouville,95,H,2.411118205970717,48.98426174234592,24.4,10.0,35.0,1.0,50.0,8.0,70.0,6,14,38,27818,1819,1233,938000.0,3246.0,5340.0,114,118456.0,99.0,5.0,44.0,34.2
950190106,Beauséjour,Arnouville,95,H,2.42057604347084,48.98620785096285,24.0,10.0,35.0,1.0,50.0,3.0,70.0,8,17,33,27781,1429,493,374500.0,3246.0,5340.0,114,47294.0,39.0,5.0,51.4,37.7
950520102,Ouest,Beaumont-sur-Oise,95,H,2.279017264368924,49.13944604900777,28.3,10.0,34.0,2.0,65.0,18.0,70.0,4,5,7,27194,2898,2634,2003750.0,3218.0,5639.0,154,708526.0,590.0,14.0,43.0,35.6
751207809,Saint-Fargeau 9,Paris 20e Arrondissement,75,H,2.4065700249082385,48.87265029833269,31.8,10.0,43.0,15.0,95.0,21.0,30.0,39,118,403,33858,20176,3207,2439500.0,8208.0,8752.0,1741,308074.0,257.0,5.0,89.1,60.4
751207814,Saint-Fargeau 14,Paris 20e Arrondissement,75,H,2.401022140109585,48.87448913262822,30.6,10.0,45.0,11.0,95.0,8.0,30.0,49,116,431,35939,15187,1214,922250.0,8208.0,8752.0,1741,133937.0,112.0,5.0,97.9,64.2
772940203,Mitry-Mory 2 Ouest,Mitry-Mory,77,H,2.585783287678681,48.96245855982068,27.2,10.0,27.0,2.0,65.0,30.0,70.0,4,7,23,21297,3283,4523,3440500.0,3643.0,8758.0,244,611756.0,510.0,8.0,46.4,36.8
940730106,Le Martray,Thiais,94,H,2.3872208040719403,48.76494783434395,33.3,20.0,44.0,5.0,80.0,9.0,70.0,3,12,50,34788,6765,1312,997500.0,3908.0,5557.0,339,125970.0,105.0,5.0,33.4,33.3
940800201,Ouest 1,Vincennes,94,H,2.430494383199456,48.8462145199618,28.3,10.0,34.0,9.0,95.0,11.0,30.0,30,56,200,26923,12409,1613,1226750.0,8522.0,9720.0,740,154921.0,129.0,5.0,78.4,53.4
751207810,Saint-Fargeau 10,Paris 20e Arrondissement,75,H,2.404553335566179,48.87576109696691,30.7,10.0,47.0,11.0,95.0,5.0,30.0,33,99,356,37784,15169,697,530250.0,8208.0,8752.0,1741,77007.0,64.0,5.0,85.6,58.2
751041404,Saint-Gervais 4,Paris 4e Arrondissement,75,H,2.3622479106754453,48.85593571614992,27.8,10.0,34.0,20.0,95.0,9.0,10.0,36,129,549,26760,28093,1404,1067500.0,12840.0,13884.0,497,134810.0,112.0,5.0,95.8,61.8
920770105,Centre-La Prairie,Ville-d'Avray,92,H,2.190278473044293,48.82605611368324,25.8,10.0,27.0,4.0,80.0,9.0,50.0,4,11,40,21468,5056,1349,1025500.0,5328.0,5665.0,90,113965.0,95.0,5.0,48.3,37.0
751103709,Saint-Vincent de Paul 9,Paris 10e Arrondissement,75,H,2.3639207762962826,48.88353065333189,23.7,10.0,28.0,5.0,80.0,3.0,30.0,102,283,719,22280,6661,452,343000.0,9143.0,9587.0,1245,38118.0,32.0,5.0,78.7,51.2
940460302,Charentonneau 2,Maisons-Alfort,94,H,2.440478946215856,48.80805050510432,23.2,10.0,28.0,3.0,65.0,5.0,50.0,15,25,87,22055,3607,743,565250.0,5666.0,6394.0,616,62817.0,52.0,5.0,69.0,46.1
940460303,Charentonneau 3,Maisons-Alfort,94,H,2.446287733908918,48.81267051563226,27.6,10.0,33.0,5.0,80.0,15.0,50.0,7,24,80,26069,7163,2177,1655500.0,5666.0,6394.0,616,209066.0,174.0,5.0,60.6,44.1
773050101,Ville Haute Ouest,Montereau-Fault-Yonne,77,H,2.944082396435005,48.39335863315427,27.5,10.0,36.0,1.0,50.0,17.0,90.0,10,10,13,28896,1620,2506,1905750.0,2306.0,3691.0,208,385070.0,321.0,8.0,62.2,44.8
950180607,Le Coudray,Argenteuil,95,H,2.2295094597613607,48.95539468725575,24.3,20.0,27.0,1.0,50.0,1.0,70.0,2,4,29,21716,1864,205,155750.0,3680.0,5828.0,1089,48464.0,40.0,14.0,11.0,17.6
772840801,Centre République Sud,Meaux,77,H,2.8882165023420105,48.95895982469938,24.4,10.0,37.0,1.0,50.0,3.0,70.0,7,10,21,29320,910,392,297500.0,3226.0,3904.0,781,60112.0,50.0,8.0,53.7,39.0
950510102,Centre,Beauchamp,95,H,2.198707267582509,49.01236436289485,29.8,10.0,50.0,2.0,65.0,9.0,70.0,9,11,35,39995,2404,1346,1023750.0,3574.0,4978.0,102,148678.0,124.0,5.0,40.3,35.0
920120208,Mail Maréchal Juin 5,Boulogne-Billancourt,92,H,2.22766136643474,48.83310545973961,23.5,10.0,27.0,4.0,80.0,6.0,30.0,18,56,132,21296,5174,926,703500.0,8267.0,9198.0,1514,78181.0,65.0,5.0,81.3,52.4
773300102,Nord,Nanteuil-lès-Meaux,77,H,2.891399907488656,48.93709596971888,24.3,10.0,25.0,0.0,50.0,10.0,90.0,8,13,27,19994,658,1528,1162000.0,2917.0,5073.0,89,129135.0,108.0,5.0,68.8,46.6
953130102,La Faisanderie,L'Isle-Adam,95,H,2.2225717580724207,49.1155060317155,24.3,20.0,23.0,1.0,50.0,6.0,70.0,2,2,6,17913,1297,893,679000.0,4203.0,4713.0,201,332016.0,277.0,22.0,33.3,28.8
951270132,Le Hazay-Les Essarts,Cergy,95,H,2.017942390816072,49.04194648340005,25.7,10.0,29.0,2.0,65.0,11.0,70.0,4,15,26,22750,3161,1596,1212750.0,3048.0,3070.0,556,134775.0,112.0,5.0,31.8,28.8
770670102,Nord-Est,Cesson,77,H,2.6048051742518674,48.566390070975736,25.8,20.0,24.0,1.0,50.0,4.0,90.0,2,7,14,18888,1273,534,406000.0,2930.0,3475.0,110,72191.0,60.0,8.0,34.7,30.2
773500101,La Doutre,Ozoir-la-Ferrière,77,H,2.672763228261644,48.77478933733339,23.9,10.0,33.0,1.0,50.0,7.0,70.0,4,8,12,26608,976,1041,791000.0,3983.0,4020.0,224,159827.0,133.0,8.0,38.8,31.4
951270125,Enclos-Bois Lapelote,Cergy,95,H,2.02006010439369,49.04545314998944,27.4,10.0,40.0,2.0,65.0,4.0,70.0,4,16,24,32175,2190,661,502250.0,3048.0,3070.0,556,63427.0,53.0,5.0,25.0,26.2
751166307,Porte Dauphine 7,Paris 16e Arrondissement,75,H,2.279791218307838,48.86890789284055,30.7,10.0,45.0,18.0,95.0,20.0,10.0,26,63,186,35497,25213,2975,2262750.0,10932.0,12047.0,2182,328616.0,274.0,5.0,51.4,41.0
771520203,Fontaine-Butte Guidon,Dammarie-les-Lys,77,H,2.633757533429699,48.507626253543066,24.1,10.0,34.0,1.0,50.0,6.0,70.0,4,6,14,26806,925,927,705250.0,3036.0,4721.0,287,142501.0,119.0,8.0,31.7,27.9
920500407,Hôtel de Ville,Nanterre,92,H,2.2080892749201224,48.89262926384925,29.9,10.0,31.0,11.0,95.0,10.0,50.0,5,34,72,24483,15219,1537,1169000.0,5565.0,9042.0,499,129913.0,108.0,5.0,66.7,48.3
930010202,Montfort,Aubervilliers,93,H,2.401520341919952,48.91777044892351,29.0,10.0,31.0,6.0,80.0,12.0,70.0,23,40,104,24943,8296,1825,1387750.0,4096.0,5345.0,528,154223.0,129.0,5.0,76.6,52.8
780730108,La Croix Blanche-Les Langots,Bois-d'Arcy,78,H,2.015088113660783,48.8014580854158,27.5,10.0,33.0,3.0,65.0,13.0,70.0,4,4,9,25876,4352,1954,1485750.0,3212.0,3495.0,205,525361.0,438.0,14.0,40.6,34.0
771220401,La Source-Cimetière,Combs-la-Ville,77,H,2.57603335725865,48.66964336245052,23.7,10.0,42.0,0.0,40.0,2.0,70.0,5,6,9,33294,193,305,231000.0,3104.0,4589.0,254,46675.0,39.0,8.0,27.4,25.5
940460401,Planètes 1,Maisons-Alfort,94,H,2.4519038034685616,48.81183131960843,23.6,10.0,29.0,3.0,65.0,8.0,50.0,7,22,68,23063,3588,1173,892500.0,5666.0,6394.0,616,99185.0,83.0,5.0,56.4,40.0
771220102,Mairie,Combs-la-Ville,77,H,2.555775320773308,48.66956940214299,22.3,10.0,36.0,0.0,40.0,2.0,70.0,7,10,16,28654,270,235,178500.0,3104.0,4589.0,254,36067.0,30.0,8.0,69.0,45.6
952100101,Quartier Nord Résidentiel,Enghien-les-Bains,95,H,2.305854752117937,48.97557561257431,25.3,10.0,36.0,4.0,65.0,8.0,50.0,15,29,68,28922,4821,1176,894250.0,5143.0,7675.0,171,112931.0,94.0,5.0,70.7,48.0
952180101,Le Village-Les Prés,Éragny,95,H,2.092817627540615,49.02519697249663,23.0,10.0,27.0,1.0,50.0,12.0,70.0,8,16,47,21470,1563,1863,1417500.0,3400.0,3510.0,175,157529.0,131.0,5.0,69.9,46.4
786460301,Chantiers 1,Versailles,78,H,2.1320813062094146,48.79972985536716,30.1,10.0,49.0,4.0,80.0,8.0,50.0,20,35,58,38806,5389,1137,864500.0,6750.0,7521.0,903,125550.0,105.0,5.0,76.3,53.2
940710110,Berges-Noyers-Poil Vert,Sucy-en-Brie,94,H,2.5117667064765783,48.78030083705582,28.9,20.0,36.0,3.0,65.0,7.0,70.0,3,16,36,28617,3867,1094,831250.0,3962.0,4317.0,251,104975.0,87.0,5.0,33.4,31.2
940810208,Colonel Fabien,Vitry-sur-Seine,94,H,2.376667480945645,48.78271692174685,28.8,10.0,46.0,3.0,65.0,5.0,70.0,4,19,63,36774,4264,741,563500.0,4261.0,5477.0,676,81836.0,68.0,5.0,35.9,32.4
783960103,Sud,Le Mesnil-le-Roi,78,H,2.1178213128559524,48.92080265171599,24.3,10.0,40.0,1.0,50.0,21.0,50.0,4,12,40,31444,1306,3143,2390500.0,5139.0,5994.0,55,301886.0,252.0,5.0,73.7,49.0
920320101,Scarron,Fontenay-aux-Roses,92,H,2.295300822304192,48.79387064411684,31.1,10.0,45.0,4.0,80.0,6.0,70.0,9,26,77,36072,5811,953,724500.0,4967.0,6743.0,225,105218.0,88.0,5.0,65.2,48.2
920320102,Buffets-Fauvettes,Fontenay-aux-Roses,92,H,2.298630012314588,48.78936393258962,28.5,10.0,32.0,4.0,80.0,6.0,70.0,7,19,77,25095,5440,848,644000.0,4967.0,6743.0,225,81328.0,68.0,5.0,56.7,42.6
920320104,Gare-La Roue,Fontenay-aux-Roses,92,H,2.2915681985728877,48.78796360170697,30.6,10.0,37.0,6.0,80.0,17.0,70.0,12,26,79,29736,7609,2579,1961750.0,4967.0,6743.0,225,247741.0,206.0,5.0,49.9,40.2
920320107,Pervenches,Fontenay-aux-Roses,92,H,2.2786606323247423,48.79390526028122,45.7,10.0,68.0,24.0,95.0,62.0,70.0,8,26,69,54092,33139,9278,7057750.0,4967.0,6743.0,225,1024987.0,854.0,5.0,48.4,47.0
920320109,Ormeaux,Fontenay-aux-Roses,92,H,2.2790607890665515,48.78939192517671,31.5,10.0,33.0,7.0,80.0,36.0,70.0,7,23,64,26349,9796,5407,4112500.0,4967.0,6743.0,225,519350.0,433.0,5.0,60.3,45.9
915210108,La Ferme du Temple,Ris-Orangis,91,H,2.4091902670307266,48.64599000534524,23.8,10.0,25.0,1.0,50.0,2.0,90.0,5,13,23,20073,1275,274,208250.0,2412.0,3538.0,306,23143.0,19.0,5.0,66.9,45.4
751104002,Hôpital Saint-Louis 2,Paris 10e Arrondissement,75,H,2.372869852355917,48.87325263784365,30.6,10.0,46.0,11.0,95.0,6.0,30.0,88,235,736,36468,15012,870,661500.0,9143.0,9587.0,1245,96069.0,80.0,5.0,91.7,61.2
952190401,Cernay,Ermont,95,H,2.255086499042441,48.98248537833818,24.1,10.0,35.0,1.0,50.0,6.0,70.0,11,30,77,27923,1054,828,630000.0,3955.0,4280.0,250,79560.0,66.0,5.0,48.8,36.4
771220101,Beausoleil,Combs-la-Ville,77,H,2.5452493489336074,48.65914334939352,23.2,20.0,28.0,0.0,40.0,6.0,70.0,3,10,19,22286,466,963,731500.0,3104.0,4589.0,254,130068.0,108.0,8.0,61.5,42.4
751207908,Père Lachaise 8,Paris 20e Arrondissement,75,H,2.388533535074304,48.86545032761429,31.1,10.0,34.0,26.0,95.0,14.0,30.0,53,203,584,27064,35930,2083,1583750.0,8208.0,8752.0,1741,200005.0,167.0,5.0,90.8,61.0
781720104,Les Roches,Conflans-Sainte-Honorine,78,H,2.0996446635429646,49.008562862742295,23.3,10.0,31.0,1.0,50.0,6.0,70.0,7,16,33,24514,1644,932,708750.0,3682.0,3881.0,377,78764.0,66.0,5.0,49.7,36.5
952190601,Jules Ferry,Ermont,95,H,2.261718213633792,48.98741133631369,26.5,10.0,35.0,2.0,65.0,6.0,70.0,13,27,70,27683,2161,963,731500.0,3955.0,4280.0,250,92378.0,77.0,5.0,63.8,45.2
920400404,Épinettes,Issy-les-Moulineaux,92,H,2.2585076167543443,48.81729102079821,27.7,10.0,32.0,9.0,95.0,8.0,30.0,10,21,97,25088,12806,1190,904750.0,7579.0,7800.0,667,114257.0,95.0,5.0,76.2,52.0
920500103,Haut Plateau,Nanterre,92,H,2.215947193876916,48.88174549891295,28.6,10.0,33.0,6.0,80.0,26.0,50.0,9,37,129,26422,8331,3923,2983750.0,5565.0,9042.0,499,376805.0,314.0,5.0,67.3,48.0
920500203,Saint-Cloud,Nanterre,92,H,2.202185278557569,48.88082489337946,28.0,10.0,35.0,6.0,80.0,13.0,50.0,7,27,104,28235,8110,2011,1529500.0,5565.0,9042.0,499,193154.0,161.0,5.0,56.2,42.1
920500204,Garches,Nanterre,92,H,2.208984059136059,48.87815801543753,29.9,10.0,40.0,6.0,80.0,24.0,50.0,6,25,122,31741,8855,3621,2754500.0,5565.0,9042.0,499,347854.0,290.0,5.0,55.2,42.6
920500206,Suisses Boule,Nanterre,92,H,2.199154102172038,48.88450896125672,34.6,10.0,52.0,7.0,95.0,22.0,50.0,18,36,92,41070,10031,3290,2502500.0,5565.0,9042.0,499,363434.0,303.0,5.0,68.2,51.4
920500403,Barbet,Nanterre,92,H,2.2035192730337623,48.89459057722952,30.4,10.0,47.0,4.0,80.0,16.0,50.0,24,35,71,37409,5935,2474,1881250.0,5565.0,9042.0,499,273211.0,228.0,5.0,59.4,44.9
784230108,Le Village 1,Montigny-le-Bretonneux,78,H,2.0319428921125824,48.774813260788335,26.6,20.0,38.0,1.0,50.0,3.0,70.0,3,11,22,30123,1221,380,288750.0,4033.0,4781.0,273,36465.0,30.0,5.0,35.6,31.1
784230109,Le Village 2,Montigny-le-Bretonneux,78,H,2.029240917444648,48.76946732450454,24.9,10.0,39.0,1.0,50.0,5.0,70.0,5,12,25,31333,1468,754,572250.0,4033.0,4781.0,273,72267.0,60.0,5.0,42.0,33.4
784230106,Les Prés 2,Montigny-le-Bretonneux,78,H,2.0355231067603765,48.778808214113646,25.1,10.0,42.0,1.0,50.0,1.0,70.0,5,12,25,33537,845,174,131250.0,4033.0,4781.0,273,16575.0,14.0,5.0,55.7,40.4
954240102,Village 2,Montigny-lès-Cormeilles,95,H,2.1862453908652504,48.99228425003585,23.5,10.0,30.0,1.0,50.0,10.0,70.0,10,20,38,23878,1260,1486,1130500.0,3986.0,8157.0,210,125634.0,105.0,5.0,67.5,45.5
784180106,Centre Ouest,Montesson,78,H,2.144185688280019,48.907139579289336,23.9,10.0,35.0,1.0,50.0,2.0,70.0,4,10,22,27688,1012,361,273000.0,4725.0,5770.0,145,55162.0,46.0,8.0,38.2,31.0
916000103,Les Bords de Seine,Soisy-sur-Seine,91,H,2.443119795943447,48.65016350073037,26.1,20.0,29.0,1.0,50.0,18.0,70.0,3,10,33,23280,1482,2651,2016000.0,3235.0,3766.0,70,358466.0,299.0,8.0,44.5,35.3
772880602,Rive de Seine Sud-Est,Melun,77,H,2.66066748291635,48.52847421798459,28.7,10.0,48.0,1.0,50.0,5.0,90.0,7,15,33,38392,761,677,514500.0,2896.0,5064.0,548,74720.0,62.0,5.0,36.7,32.7
772840103,Saint-Faron Nord-Est,Meaux,77,H,2.8905550085887897,48.970790104726994,25.2,10.0,31.0,1.0,50.0,31.0,70.0,5,14,22,24646,1446,4656,3542000.0,3226.0,3904.0,781,393628.0,328.0,5.0,50.0,37.6
930710105,Savigny 2,Sevran,93,H,2.51718863745663,48.94337316309871,28.0,20.0,19.0,5.0,80.0,5.0,70.0,2,11,33,15357,7076,700,532000.0,3333.0,7862.0,390,59122.0,49.0,5.0,9.0,18.5
784230111,Sourderie 1,Montigny-le-Bretonneux,78,H,2.038537394022548,48.77049016058436,23.4,10.0,32.0,1.0,50.0,3.0,70.0,4,14,26,25186,1801,504,383250.0,4033.0,4781.0,273,48399.0,40.0,5.0,42.4,32.9
930050701,Gros Saule 1,Aulnay-sous-Bois,93,H,2.517538547943133,48.953910473971945,31.6,10.0,28.0,9.0,95.0,16.0,70.0,6,7,25,21884,12329,2379,1809500.0,3662.0,4457.0,648,321748.0,268.0,8.0,14.5,23.0
751093310,Saint-Georges 10,Paris 9e Arrondissement,75,H,2.3388380291191595,48.880868076397554,29.5,10.0,51.0,11.0,95.0,5.0,10.0,63,168,657,40459,15451,818,621250.0,10629.0,11642.0,1045,90223.0,75.0,5.0,97.8,63.6
940170203,Plant 3,Champigny-sur-Marne,94,H,2.503071433228328,48.82292028067487,35.4,10.0,29.0,15.0,95.0,54.0,70.0,21,39,86,23296,20772,8101,6163500.0,4167.0,6827.0,745,684959.0,571.0,5.0,65.5,50.4
930010401,La Frette,Aubervilliers,93,H,2.391386747824769,48.91697381257906,27.8,10.0,29.0,4.0,80.0,4.0,70.0,9,47,101,22828,5788,544,413000.0,4096.0,5345.0,528,45897.0,38.0,5.0,70.8,49.3
956070108,Carré Sainte-Honorine,Taverny,95,H,2.209853871895045,49.00830656261719,27.8,20.0,32.0,2.0,65.0,3.0,70.0,2,12,32,25323,2322,427,323750.0,3343.0,3977.0,314,40885.0,34.0,5.0,24.6,26.2
930290101,Économie 1,Drancy,93,H,2.450537457230433,48.93286644630215,35.1,10.0,26.0,12.0,95.0,64.0,70.0,20,34,82,20784,16501,9603,7306250.0,3913.0,6360.0,609,811954.0,677.0,5.0,63.1,49.1
784230112,Sourderie 2,Montigny-le-Bretonneux,78,H,2.043253449659554,48.767461342766914,31.8,10.0,61.0,2.0,65.0,5.0,70.0,6,10,27,48674,2140,697,530250.0,4033.0,4781.0,273,123212.0,103.0,8.0,26.1,29.0
784230113,Sourderie 3,Montigny-le-Bretonneux,78,H,2.036859219051665,48.767515506730575,26.4,10.0,34.0,2.0,65.0,5.0,70.0,4,9,26,26900,3377,759,577500.0,4033.0,4781.0,273,116688.0,97.0,8.0,19.7,23.0
784230114,Plan de l'Église,Montigny-le-Bretonneux,78,H,2.027464485013215,48.76236067582198,24.1,10.0,34.0,1.0,50.0,7.0,70.0,4,6,23,27252,1366,1125,855750.0,4033.0,4781.0,273,172910.0,144.0,8.0,39.9,32.0
783620102,Salengro-Jaurès,Mantes-la-Ville,78,H,1.7050240696680363,48.98182665561384,35.0,10.0,46.0,4.0,80.0,25.0,90.0,10,21,27,36687,5979,3724,2833250.0,2756.0,3323.0,235,411469.0,343.0,5.0,55.6,45.3
930130102,Stade Église,Le Bourget,93,H,2.4217842677361774,48.938005081055024,27.0,10.0,22.0,4.0,80.0,13.0,70.0,9,18,58,17498,5707,2025,1540000.0,3825.0,6723.0,134,171142.0,143.0,5.0,41.2,34.1
930130103,Baudouin République,Le Bourget,93,H,2.424724238886173,48.936819407198335,24.0,10.0,22.0,3.0,65.0,5.0,70.0,10,17,51,17475,4456,726,551250.0,3825.0,6723.0,134,61261.0,51.0,5.0,42.3,33.2
930130104,Guynemer-Gai Logis,Le Bourget,93,H,2.433651522752996,48.93744517398943,23.0,10.0,17.0,3.0,65.0,5.0,70.0,6,24,62,13185,4775,778,591500.0,3825.0,6723.0,134,65734.0,55.0,5.0,63.5,43.2
940550103,Centre Sud,Ormesson-sur-Marne,94,H,2.534187192901871,48.78680554735207,33.9,10.0,47.0,6.0,80.0,18.0,70.0,5,5,34,37713,7945,2701,2054500.0,4154.0,4544.0,128,835442.0,696.0,14.0,25.1,29.5
930130107,Bienvenue Rigaud,Le Bourget,93,H,2.4189803250576203,48.93274753714908,27.0,10.0,35.0,3.0,65.0,10.0,70.0,12,22,63,27655,4595,1534,1165500.0,3825.0,6723.0,134,147186.0,123.0,5.0,57.1,42.0
784810108,Mexique,Le Pecq,78,H,2.111756209299801,48.89265582093779,24.6,10.0,37.0,1.0,50.0,7.0,70.0,7,17,44,29521,1592,1026,780500.0,4660.0,5078.0,181,98566.0,82.0,5.0,55.7,40.2
751114202,Saint-Ambroise 2,Paris 11e Arrondissement,75,H,2.3836836581849776,48.86282724631395,34.7,10.0,60.0,18.0,95.0,9.0,30.0,66,219,620,47902,25090,1354,1029000.0,9754.0,10240.0,2196,149440.0,125.0,5.0,97.8,66.2
772430302,Clemenceau-Poincaré Nord-Est,Lagny-sur-Marne,77,H,2.7237396459246104,48.87897971634633,24.8,10.0,37.0,1.0,50.0,8.0,70.0,13,15,23,29047,1291,1252,952000.0,3821.0,4729.0,287,120224.0,100.0,5.0,54.4,39.6
751114203,Saint-Ambroise 3,Paris 11e Arrondissement,75,H,2.3805513073814404,48.86292078963853,31.6,10.0,54.0,8.0,95.0,4.0,30.0,85,233,661,43081,10825,595,451500.0,9754.0,10240.0,2196,65571.0,55.0,5.0,94.8,63.2
751114205,Saint-Ambroise 5,Paris 11e Arrondissement,75,H,2.3764853859802404,48.86110998673848,29.8,10.0,39.0,15.0,95.0,7.0,30.0,72,219,631,30644,20156,1007,764750.0,9754.0,10240.0,2196,96577.0,80.0,5.0,96.2,63.0
784860101,Périphérie,Le Perray-en-Yvelines,78,H,1.8416305361277476,48.69665219624498,39.6,20.0,31.0,2.0,65.0,100.0,70.0,2,3,6,24635,2777,15000,11411750.0,3571.0,6716.0,113,3550971.0,2959.0,14.0,66.6,53.1
920480106,Meudon la Forêt 6,Meudon,92,H,2.2232974700613792,48.78967337085496,27.5,10.0,37.0,4.0,80.0,7.0,50.0,11,16,30,29057,5293,1032,784000.0,6027.0,6583.0,417,99008.0,83.0,5.0,48.3,37.9
